Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP108252,Male,Yes,2,Graduate,No,5597,3737.0,93.0,120.0,0.0,Rural,N
LP108253,Male,No,3+,Graduate,Yes,2464,0.0,307.0,360.0,0.0,Urban,N
LP108254,Male,Yes,1,Graduate,No,2516,3209.0,218.0,360.0,1.0,Semiurban,Y
LP108255,Male,Yes,1,Not Graduate,No,3390,1148.0,75.0,180.0,1.0,Rural,Y
LP108256,Male,Yes,2,Graduate,No,8358,279.0,179.0,60.0,1.0,Semiurban,Y
LP108257,Male,Yes,0,Not Graduate,No,6003,438.0,180.0,240.0,1.0,Urban,Y
LP108258,Male,No,0,Graduate,Yes,4466,0.0,87.0,360.0,1.0,Urban,Y
LP108259,Female,No,0,Graduate,No,7702,0.0,173.0,300.0,1.0,Semiurban,Y
LP108260,Male,Yes,1,Graduate,Yes,13700,1797.0,134.0,360.0,1.0,Urban,Y
LP108261,Male,No,0,Not Graduate,Yes,7644,0.0,53.0,360.0,0.0,Rural,N
LP108262,Male,Yes,1,Graduate,No,2668,1740.0,19.0,360.0,1.0,Semiurban,Y
LP108263,Male,No,2,Graduate,No,1587,0.0,459.0,480.0,1.0,Semiurban,Y
LP108264,Male,Yes,1,Graduate,No,1725,1801.0,124.0,480.0,1.0,Semiurban,Y
LP108265,Male,Yes,0,Graduate,No,8278,3806.0,143.0,300.0,1.0,Rural,Y
LP108266,Male,Yes,1,Graduate,No,3119,1786.0,72.0,240.0,1.0,Semiurban,Y
LP108267,Female,No,2,Graduate,No,8030,0.0,93.0,360.0,1.0,Semiurban,Y
LP108268,Female,Yes,0,Graduate,No,3741,3201.0,493.0,360.0,1.0,Rural,Y
LP108269,Female,No,0,Not Graduate,No,6203,0.0,572.0,360.0,1.0,Rural,Y
LP108270,Female,Yes,1,Graduate,No,7484,431.0,44.0,180.0,1.0,Urban,Y
LP108271,Female,No,0,Not Graduate,Yes,3072,0.0,139.0,300.0,1.0,Urban,Y
LP108272,Male,Yes,3+,Graduate,No,8051,1054.0,411.0,120.0,0.0,Urban,N
LP108273,Male,No,1,Graduate,No,3308,0.0,151.0,120.0,1.0,Urban,Y
LP108274,Male,Yes,0,Not Graduate,No,3225,5391.0,202.0,240.0,,Rural,Y
LP108275,Male,Yes,2,Not Graduate,No,8043,1471.0,121.0,360.0,1.0,Urban,Y
LP108276,Female,No,,Graduate,No,7181,0.0,182.0,180.0,0.0,Urban,N
LP108277,Male,No,0,Not Graduate,No,6476,0.0,319.0,240.0,0.0,Urban,N
LP108278,Male,No,0,Not Graduate,No,2535,0.0,183.0,360.0,1.0,Rural,N
LP108279,Male,Yes,2,Graduate,No,3903,1821.0,64.0,360.0,1.0,Rural,Y
LP108280,Male,Yes,0,Graduate,,7431,524.0,91.0,360.0,1.0,Semiurban,Y
LP108281,Female,Yes,0,Graduate,Yes,19345,4169.0,213.0,120.0,,Semiurban,Y
LP108282,Female,Yes,0,Not Graduate,No,14569,6966.0,128.0,300.0,1.0,Semiurban,Y
LP108283,,Yes,0,Not Graduate,No,3711,1958.0,96.0,360.0,0.0,Semiurban,N
LP108284,Female,Yes,2,Not Graduate,No,3309,990.0,69.0,360.0,0.0,Urban,N
LP108285,Male,No,2,Graduate,Yes,13876,0.0,73.0,240.0,1.0,Semiurban,Y
LP108286,Female,No,2,Not Graduate,No,7047,0.0,87.0,240.0,1.0,Semiurban,Y
LP108287,Male,Yes,2,Graduate,No,3711,1275.0,176.0,300.0,0.0,Semiurban,N
LP108288,Male,Yes,3+,Graduate,Yes,5302,1293.0,98.0,360.0,1.0,Semiurban,Y
LP108289,Male,Yes,0,Graduate,No,2322,1191.0,149.0,60.0,1.0,Rural,Y
LP108290,Female,No,0,Not Graduate,No,9003,0.0,147.0,360.0,1.0,Semiurban,Y
LP108291,Female,Yes,1,Graduate,No,11383,2558.0,213.0,300.0,0.0,Semiurban,Y
LP108292,Male,Yes,1,Graduate,No,12382,1828.0,82.0,36.0,1.0,Rural,Y
LP108293,Male,Yes,1,Not Graduate,No,9657,3717.0,354.0,60.0,1.0,Urban,Y
LP108294,Female,Yes,0,Not Graduate,No,4055,2470.0,46.0,120.0,1.0,Urban,Y
LP108295,Male,No,0,Graduate,No,8404,0.0,110.0,240.0,1.0,Semiurban,Y
LP108296,Male,No,1,Not Graduate,Yes,11806,0.0,104.0,360.0,,Semiurban,N
LP108297,Male,Yes,3+,Not Graduate,No,8665,1694.0,83.0,180.0,1.0,Urban,Y
LP108298,Male,Yes,1,Graduate,Yes,8200,1330.0,35.0,360.0,1.0,Semiurban,Y
LP108299,Female,No,0,Graduate,No,5512,0.0,278.0,300.0,1.0,Rural,Y
LP108300,Female,Yes,2,Graduate,No,2854,328.0,220.0,120.0,1.0,Semiurban,Y
LP108301,Male,No,0,Graduate,No,14960,0.0,181.0,360.0,1.0,Semiurban,Y
LP108302,Male,No,0,Not Graduate,Yes,4807,0.0,86.0,360.0,0.0,Urban,N
LP108303,Female,No,0,Graduate,No,10183,0.0,99.0,36.0,1.0,Rural,Y
LP108304,Male,Yes,2,Not Graduate,No,21737,4388.0,109.0,360.0,1.0,Semiurban,Y
LP108305,Female,Yes,2,Not Graduate,No,8476,1615.0,116.0,360.0,,Semiurban,Y
LP108306,Male,No,1,Graduate,No,9946,0.0,216.0,240.0,1.0,Semiurban,Y
LP108307,Male,Yes,0,Not Graduate,No,2803,2946.0,99.0,360.0,1.0,Urban,Y
LP108308,Female,Yes,0,Not Graduate,No,3176,2233.0,80.0,120.0,1.0,Urban,Y
LP108309,Female,Yes,0,Graduate,Yes,10498,594.0,146.0,300.0,1.0,Urban,Y
LP108310,Male,Yes,3+,Not Graduate,No,3534,4325.0,137.0,120.0,1.0,Urban,Y
LP108311,Female,No,2,Not Graduate,No,2197,0.0,181.0,84.0,1.0,Semiurban,Y
LP108312,Male,Yes,0,Graduate,No,1814,1477.0,308.0,120.0,1.0,Semiurban,Y
LP108313,Male,No,2,Not Graduate,No,4315,0.0,105.0,84.0,1.0,Semiurban,Y
LP108314,Female,No,1,Graduate,No,4283,0.0,234.0,84.0,1.0,Semiurban,Y
LP108315,Female,Yes,3+,Graduate,No,8943,8281.0,146.0,360.0,1.0,Urban,Y
LP108316,Male,Yes,2,Not Graduate,No,2714,2311.0,248.0,360.0,1.0,Semiurban,Y
LP108317,Male,No,0,Not Graduate,No,11231,0.0,281.0,360.0,1.0,Urban,Y
LP108318,Male,Yes,2,Not Graduate,No,2374,659.0,85.0,360.0,0.0,Semiurban,N
LP108319,Male,No,1,Graduate,No,2412,0.0,440.0,240.0,1.0,Semiurban,N
LP108320,Male,No,0,Not Graduate,No,5340,0.0,149.0,300.0,0.0,Urban,N
LP108321,Female,Yes,2,Not Graduate,No,5073,2995.0,67.0,360.0,1.0,Semiurban,Y
LP108322,Male,No,1,Graduate,No,6959,0.0,67.0,300.0,1.0,Rural,Y
LP108323,Female,Yes,0,Graduate,No,2427,888.0,325.0,360.0,1.0,Semiurban,Y
LP108324,Male,Yes,2,Not Graduate,No,6074,1567.0,295.0,240.0,,Urban,N
LP108325,Male,No,2,Graduate,No,1795,0.0,259.0,240.0,0.0,Urban,N
LP108326,Male,No,0,Graduate,No,1500,0.0,97.0,360.0,1.0,Semiurban,Y
LP108327,Male,Yes,0,Graduate,Yes,14717,2798.0,107.0,240.0,,Rural,Y
LP108328,Male,Yes,1,Not Graduate,Yes,9208,6367.0,52.0,,1.0,Semiurban,Y
LP108329,Female,Yes,0,Graduate,,4903,2139.0,112.0,84.0,0.0,Urban,N
LP108330,Male,Yes,3+,Graduate,No,1500,1132.0,148.0,300.0,1.0,Semiurban,Y
LP108331,Female,Yes,0,Graduate,No,3733,565.0,330.0,360.0,1.0,Urban,Y
LP108332,Male,Yes,0,Graduate,No,6433,2081.0,113.0,240.0,1.0,Rural,Y
LP108333,Female,Yes,0,Graduate,,3728,1066.0,109.0,360.0,1.0,Rural,Y
LP108334,Male,No,1,Graduate,No,12540,0.0,159.0,300.0,1.0,Semiurban,Y
LP108335,Female,Yes,2,Graduate,No,7169,2420.0,223.0,,1.0,Rural,Y
LP108336,Male,Yes,1,Graduate,No,2824,6315.0,340.0,240.0,1.0,Urban,Y
LP108337,Female,No,0,Not Graduate,No,1886,0.0,88.0,360.0,1.0,Urban,Y
LP108338,Female,No,2,Graduate,No,8306,0.0,121.0,360.0,1.0,Urban,Y
LP108339,Male,No,0,Not Graduate,No,8140,0.0,145.0,300.0,1.0,Semiurban,Y
LP108340,Male,Yes,0,Not Graduate,No,7735,574.0,114.0,360.0,1.0,Semiurban,Y
LP108341,Male,Yes,0,Graduate,No,13510,4270.0,92.0,360.0,1.0,Urban,Y
LP108342,Female,Yes,0,Graduate,No,6467,4746.0,115.0,300.0,0.0,Urban,Y
LP108343,Male,Yes,1,Not Graduate,Yes,5199,1387.0,64.0,360.0,1.0,Rural,Y
LP108344,Male,Yes,0,Graduate,No,7775,384.0,93.0,120.0,1.0,Urban,Y
LP108345,Male,Yes,0,Graduate,No,10310,5370.0,64.0,360.0,,Urban,Y
LP108346,Male,Yes,2,Graduate,No,7423,4677.0,135.0,240.0,1.0,Urban,Y
LP108347,Female,Yes,0,Graduate,Yes,5008,1646.0,106.0,84.0,1.0,Urban,Y
LP108348,Male,No,2,Not Graduate,No,8786,0.0,96.0,360.0,1.0,Urban,Y
LP108349,Male,Yes,2,Not Graduate,Yes,5206,1749.0,135.0,300.0,1.0,Semiurban,Y
LP108350,Female,No,0,Graduate,No,3667,0.0,30.0,300.0,1.0,Semiurban,Y
LP108351,Male,Yes,1,Graduate,No,5286,492.0,111.0,300.0,1.0,Semiurban,Y
LP108352,Female,Yes,1,Graduate,No,4058,4806.0,150.0,300.0,1.0,Semiurban,Y
LP108353,Male,Yes,0,Not Graduate,No,4668,444.0,241.0,300.0,1.0,Rural,Y
LP108354,Male,Yes,3+,Graduate,No,2958,7166.0,193.0,360.0,1.0,Urban,Y
LP108355,Male,Yes,1,Not Graduate,No,8950,7772.0,287.0,360.0,1.0,Urban,Y
LP108356,Female,No,3+,Graduate,Yes,5587,0.0,56.0,360.0,1.0,Urban,Y
LP108357,Male,No,2,Not Graduate,No,7527,0.0,251.0,240.0,1.0,Semiurban,Y
LP108358,Male,Yes,0,Graduate,No,6564,1493.0,160.0,300.0,,Urban,Y
LP108359,Male,Yes,,Not Graduate,No,2860,2534.0,97.0,360.0,0.0,Semiurban,N
LP108360,Male,No,0,Graduate,No,10871,0.0,143.0,300.0,1.0,Semiurban,Y
LP108361,Female,Yes,2,Not Graduate,No,4293,1396.0,,180.0,1.0,Semiurban,N
LP108362,Male,Yes,3+,Graduate,No,3957,702.0,146.0,360.0,1.0,Urban,Y
LP108363,Female,Yes,,Not Graduate,No,5589,961.0,140.0,360.0,1.0,Semiurban,Y
LP108364,Male,No,0,Graduate,No,5655,0.0,224.0,84.0,0.0,Rural,N
LP108365,Female,Yes,,Graduate,No,23397,4021.0,117.0,60.0,0.0,Urban,Y
LP108366,Male,Yes,2,Graduate,,7029,3485.0,,480.0,1.0,Semiurban,Y
LP108367,Male,Yes,,Graduate,No,3672,1174.0,311.0,360.0,1.0,Urban,Y
LP108368,Male,Yes,0,Graduate,No,15349,1040.0,56.0,240.0,0.0,Semiurban,Y
LP108369,Female,Yes,0,Graduate,No,1848,483.0,137.0,36.0,1.0,Rural,Y
LP108370,Male,No,0,Graduate,No,3680,0.0,129.0,360.0,0.0,Urban,N
LP108371,Female,Yes,0,Graduate,No,3521,8512.0,81.0,360.0,1.0,Semiurban,Y
LP108372,Female,Yes,2,Graduate,No,4902,5794.0,60.0,360.0,1.0,Rural,Y
LP108373,Male,Yes,1,Graduate,Yes,6049,1852.0,124.0,360.0,1.0,Semiurban,Y
LP108374,Male,Yes,2,Graduate,No,6383,2682.0,167.0,360.0,1.0,Urban,Y
LP108375,Male,No,1,Graduate,No,6312,0.0,251.0,360.0,1.0,Rural,Y
LP108376,Male,Yes,0,Not Graduate,No,7172,3742.0,84.0,360.0,1.0,Urban,Y
LP108377,Female,Yes,0,Graduate,No,4740,7285.0,83.0,240.0,1.0,Urban,Y
LP108378,Female,Yes,2,Not Graduate,No,10654,1146.0,335.0,300.0,0.0,Rural,N
LP108379,Male,Yes,2,Graduate,No,1868,1180.0,101.0,360.0,1.0,Urban,Y
LP108380,Male,Yes,1,Not Graduate,No,1500,1436.0,109.0,180.0,1.0,Rural,N
LP108381,Male,No,0,Graduate,No,7665,0.0,279.0,360.0,1.0,Urban,Y
LP108382,Male,Yes,0,Not Graduate,No,4029,3237.0,50.0,240.0,0.0,Rural,N
LP108383,Female,No,0,Graduate,No,13772,0.0,65.0,60.0,,Semiurban,Y
LP108384,Male,No,2,Graduate,No,9187,0.0,309.0,120.0,1.0,Semiurban,Y
LP108385,Female,No,1,Graduate,No,6997,0.0,93.0,84.0,1.0,Semiurban,Y
LP108386,Male,Yes,1,Graduate,No,3670,706.0,97.0,300.0,1.0,Urban,Y
LP108387,Male,Yes,2,Graduate,No,7372,1659.0,102.0,84.0,0.0,Urban,N
LP108388,Male,No,1,Graduate,No,3874,0.0,110.0,300.0,1.0,Semiurban,Y
LP108389,Male,No,1,Not Graduate,No,5093,0.0,101.0,360.0,1.0,Rural,Y
LP108390,Male,No,0,Graduate,No,4040,0.0,146.0,360.0,0.0,Semiurban,N
LP108391,Female,Yes,2,Graduate,No,5741,759.0,284.0,360.0,1.0,Rural,Y
LP108392,Female,Yes,1,Not Graduate,No,4227,707.0,82.0,300.0,1.0,Rural,Y
LP108393,Male,No,0,Not Graduate,No,8958,0.0,94.0,360.0,1.0,Semiurban,Y
LP108394,Male,Yes,2,Graduate,No,6448,4900.0,136.0,360.0,1.0,Rural,Y
LP108395,Male,Yes,1,Not Graduate,No,3620,3554.0,344.0,180.0,1.0,Urban,Y
LP108396,Female,Yes,2,Graduate,No,3757,1054.0,112.0,360.0,0.0,Semiurban,N
LP108397,Male,Yes,3+,Graduate,No,2293,11304.0,78.0,360.0,1.0,Semiurban,Y
LP108398,Female,Yes,2,Graduate,No,1523,356.0,39.0,360.0,1.0,Urban,Y
LP108399,Male,Yes,2,Graduate,No,8601,1850.0,85.0,,1.0,Rural,Y
LP108400,Male,Yes,0,Graduate,No,3969,1962.0,79.0,60.0,1.0,Urban,Y
LP108401,Female,Yes,1,Graduate,No,2367,1529.0,65.0,120.0,1.0,Semiurban,Y
LP108402,Male,Yes,,Graduate,No,6416,2753.0,140.0,360.0,1.0,Urban,Y
LP108403,Male,Yes,1,Graduate,Yes,3187,1537.0,114.0,36.0,1.0,Semiurban,Y
LP108404,Male,No,1,Not Graduate,No,4714,0.0,315.0,300.0,1.0,Semiurban,Y
LP108405,Male,Yes,3+,Graduate,No,2263,1684.0,152.0,180.0,0.0,Semiurban,N
LP108406,Male,Yes,0,Not Graduate,Yes,7255,2062.0,245.0,300.0,1.0,Semiurban,Y
LP108407,Female,No,0,Not Graduate,No,5181,0.0,121.0,240.0,1.0,Semiurban,Y
LP108408,Female,No,2,Not Graduate,No,6633,0.0,79.0,120.0,1.0,Semiurban,Y
LP108409,Male,Yes,2,Not Graduate,,3802,911.0,194.0,300.0,1.0,Urban,Y
LP108410,Female,Yes,3+,Graduate,Yes,5700,6889.0,68.0,120.0,1.0,Semiurban,Y
LP108411,Male,Yes,2,Graduate,No,2052,1283.0,268.0,240.0,1.0,Rural,Y
LP108412,Male,Yes,2,Graduate,No,19239,1201.0,,360.0,1.0,Semiurban,Y
LP108413,Male,No,2,Graduate,No,6303,0.0,209.0,360.0,1.0,Semiurban,Y
LP108414,Male,No,0,Graduate,No,13691,0.0,168.0,360.0,1.0,Urban,Y
LP108415,Male,No,2,Graduate,No,4189,0.0,74.0,300.0,1.0,Urban,Y
LP108416,Female,Yes,0,Not Graduate,No,2617,5160.0,277.0,120.0,0.0,Rural,N
LP108417,Male,Yes,0,Graduate,No,3659,2648.0,425.0,300.0,,Rural,Y
LP108418,Male,No,1,Graduate,No,4787,0.0,85.0,300.0,1.0,Urban,Y
LP108419,Male,Yes,0,Graduate,Yes,4582,2393.0,90.0,120.0,1.0,Semiurban,Y
LP108420,Female,Yes,0,Not Graduate,Yes,15016,4959.0,139.0,360.0,0.0,Semiurban,Y
LP108421,Female,No,0,Graduate,No,2941,0.0,226.0,300.0,1.0,Semiurban,Y
LP108422,Male,Yes,0,Graduate,Yes,3419,3726.0,279.0,240.0,1.0,Semiurban,Y
LP108423,Male,Yes,0,Not Graduate,No,7538,1906.0,108.0,120.0,1.0,Semiurban,Y
LP108424,Male,No,1,Not Graduate,No,1896,0.0,145.0,120.0,1.0,Rural,Y
LP108425,Male,Yes,2,Not Graduate,No,4796,2619.0,108.0,360.0,1.0,Rural,Y
LP108426,Male,Yes,3+,Not Graduate,Yes,5350,1933.0,104.0,360.0,1.0,Rural,Y
LP108427,Male,Yes,2,Graduate,No,6374,948.0,97.0,360.0,,Semiurban,Y
LP108428,Male,Yes,1,Not Graduate,No,6059,768.0,59.0,360.0,1.0,Urban,Y
LP108429,Male,Yes,2,Graduate,Yes,16197,1276.0,225.0,360.0,1.0,Semiurban,Y
LP108430,Male,Yes,0,Not Graduate,No,2890,1201.0,142.0,300.0,0.0,Semiurban,N
LP108431,Female,Yes,0,Graduate,No,3338,4801.0,335.0,36.0,1.0,Rural,Y
LP108432,Female,No,2,Graduate,No,7084,0.0,220.0,240.0,1.0,Rural,Y
LP108433,Male,Yes,2,Graduate,No,5629,1341.0,105.0,120.0,1.0,Semiurban,Y
LP108434,Male,No,2,Graduate,No,6067,0.0,67.0,360.0,1.0,Urban,Y
LP108435,Male,Yes,2,Graduate,No,2115,5322.0,411.0,180.0,1.0,Urban,Y
LP108436,Male,No,0,Graduate,No,18190,0.0,48.0,300.0,1.0,Semiurban,Y
LP108437,Female,Yes,3+,Graduate,No,6444,668.0,109.0,360.0,1.0,Urban,Y
LP108438,Male,Yes,2,Graduate,No,1902,2730.0,110.0,480.0,1.0,Rural,Y
LP108439,Female,No,2,Graduate,No,7092,0.0,91.0,300.0,1.0,Semiurban,Y
LP108440,,Yes,2,Graduate,No,2535,1168.0,80.0,180.0,0.0,Rural,N
LP108441,Male,Yes,0,Not Graduate,No,8582,4149.0,64.0,240.0,1.0,Urban,Y
LP108442,Male,Yes,0,Graduate,No,2231,1467.0,86.0,360.0,1.0,Urban,Y
LP108443,Male,No,0,Graduate,No,8987,0.0,130.0,180.0,1.0,Semiurban,Y
LP108444,Male,Yes,0,Not Graduate,No,2362,1878.0,161.0,60.0,1.0,Rural,Y
LP108445,Male,Yes,0,Graduate,No,2739,2061.0,98.0,360.0,1.0,Urban,Y
LP108446,Male,Yes,1,Graduate,Yes,5337,10848.0,97.0,300.0,1.0,Rural,Y
LP108447,Female,Yes,3+,Graduate,No,3405,2316.0,71.0,360.0,1.0,Semiurban,Y
LP108448,Male,Yes,3+,Not Graduate,No,3523,1027.0,148.0,,0.0,Rural,N
LP108449,Male,Yes,2,Graduate,No,1962,799.0,138.0,36.0,1.0,Urban,Y
LP108450,Male,Yes,0,Graduate,No,4032,1249.0,168.0,360.0,1.0,Semiurban,Y
LP108451,Female,Yes,0,Not Graduate,Yes,8352,2183.0,97.0,120.0,1.0,Urban,Y
LP108452,Male,No,2,Graduate,Yes,15169,0.0,77.0,84.0,1.0,Urban,Y
LP108453,Female,No,0,Graduate,No,8075,0.0,132.0,300.0,1.0,Semiurban,Y
LP108454,Male,No,2,Graduate,No,7412,0.0,183.0,300.0,1.0,Urban,Y
LP108455,Male,Yes,3+,Not Graduate,No,1784,5029.0,78.0,180.0,1.0,Rural,N
LP108456,Male,No,1,Not Graduate,No,4830,0.0,92.0,300.0,,Semiurban,Y
LP108457,Male,Yes,2,Graduate,No,3324,5349.0,64.0,360.0,1.0,Urban,Y
LP108458,Female,No,0,Graduate,No,1985,0.0,66.0,300.0,1.0,Rural,Y
LP108459,Male,Yes,2,Graduate,No,2290,1508.0,96.0,360.0,0.0,Rural,N
LP108460,Female,Yes,0,Graduate,Yes,7337,1990.0,81.0,240.0,1.0,Rural,Y
LP108461,Male,Yes,,Graduate,No,3517,2814.0,217.0,300.0,1.0,Semiurban,Y
LP108462,Male,Yes,2,Graduate,No,2028,914.0,136.0,300.0,1.0,Semiurban,Y
LP108463,Male,No,2,Graduate,No,3355,0.0,286.0,180.0,1.0,Urban,Y
LP108464,Male,No,2,Not Graduate,No,5846,0.0,288.0,240.0,1.0,Urban,Y
LP108465,Female,No,1,Graduate,Yes,3279,0.0,135.0,300.0,0.0,Semiurban,N
LP108466,Female,Yes,2,Graduate,No,2377,2633.0,40.0,360.0,1.0,Semiurban,Y
LP108467,Male,Yes,2,Not Graduate,No,2829,2328.0,170.0,300.0,1.0,Semiurban,Y
LP108468,Male,Yes,3+,Graduate,No,8355,1067.0,266.0,84.0,1.0,Semiurban,Y
LP108469,Male,No,3+,Not Graduate,Yes,1500,0.0,196.0,360.0,1.0,Urban,N
LP108470,Male,Yes,2,Graduate,No,4184,665.0,165.0,300.0,1.0,Semiurban,Y
LP108471,Male,No,,Not Graduate,No,4586,0.0,115.0,240.0,1.0,Urban,Y
LP108472,Male,Yes,1,Not Graduate,Yes,3122,2216.0,66.0,360.0,1.0,Semiurban,Y
LP108473,Male,Yes,0,Graduate,Yes,2765,397.0,195.0,120.0,1.0,Urban,Y
LP108474,Male,No,0,Graduate,No,8866,0.0,119.0,360.0,1.0,Urban,Y
LP108475,Male,Yes,2,Graduate,No,8848,2516.0,161.0,360.0,1.0,Rural,Y
LP108476,Male,Yes,,Graduate,No,5235,1831.0,94.0,120.0,1.0,Urban,Y
LP108477,Male,Yes,2,Graduate,No,3547,10387.0,445.0,360.0,1.0,Semiurban,Y
LP108478,Male,No,1,Graduate,Yes,5258,0.0,155.0,120.0,1.0,Rural,Y
LP108479,Female,Yes,0,Not Graduate,No,6264,1458.0,106.0,360.0,1.0,Urban,Y
LP108480,Male,Yes,0,Not Graduate,,4595,2940.0,67.0,240.0,0.0,Semiurban,N
LP108481,Male,Yes,1,Not Graduate,No,6366,632.0,58.0,360.0,1.0,Urban,Y
LP108482,Male,Yes,1,Graduate,No,3975,4024.0,194.0,60.0,1.0,Urban,Y
LP108483,Male,Yes,3+,Graduate,No,1500,1207.0,94.0,180.0,1.0,Semiurban,Y
LP108484,Female,Yes,0,Not Graduate,Yes,4376,4381.0,102.0,300.0,1.0,Semiurban,Y
LP108485,Male,No,1,Graduate,Yes,7412,0.0,96.0,360.0,1.0,Urban,Y
LP108486,Female,No,1,Not Graduate,No,5006,0.0,69.0,,0.0,Semiurban,N
LP108487,Female,Yes,3+,Graduate,No,6040,1160.0,112.0,360.0,1.0,Urban,Y
LP108488,Male,No,3+,Graduate,No,4176,0.0,138.0,300.0,1.0,Rural,N
LP108489,Male,Yes,1,Graduate,No,4377,713.0,73.0,180.0,1.0,Semiurban,Y
LP108490,Female,Yes,3+,Graduate,No,5445,458.0,163.0,240.0,1.0,Urban,Y
LP108491,Male,Yes,1,Graduate,No,15774,1330.0,64.0,60.0,1.0,Rural,Y
LP108492,Male,Yes,0,Graduate,No,8146,1130.0,103.0,84.0,0.0,Urban,Y
LP108493,Male,Yes,1,Not Graduate,No,7524,4062.0,167.0,300.0,1.0,Urban,Y
LP108494,Male,Yes,0,Graduate,No,5557,790.0,133.0,480.0,0.0,Urban,Y
LP108495,Male,No,2,Graduate,No,2210,0.0,50.0,180.0,,Semiurban,Y
LP108496,Male,Yes,3+,Graduate,No,10253,811.0,25.0,360.0,1.0,Urban,Y
LP108497,Female,No,2,Graduate,,8470,0.0,188.0,240.0,1.0,Urban,Y
LP108498,Male,Yes,0,Graduate,No,6121,553.0,203.0,36.0,1.0,Semiurban,Y
LP108499,Female,Yes,0,Graduate,No,4787,1822.0,174.0,120.0,1.0,Rural,Y
LP108500,Male,Yes,0,Graduate,Yes,6819,1397.0,117.0,360.0,1.0,Semiurban,Y
LP108501,Male,Yes,0,Graduate,No,4278,1658.0,115.0,180.0,1.0,Semiurban,Y
LP108502,Male,No,0,Graduate,No,7606,0.0,125.0,360.0,1.0,Rural,Y
LP108503,Male,No,1,Not Graduate,,2972,0.0,190.0,240.0,1.0,Urban,Y
LP108504,Male,Yes,2,Graduate,No,1562,709.0,,180.0,1.0,Urban,Y
LP108505,Male,No,2,Graduate,No,2390,0.0,168.0,360.0,1.0,Rural,Y
LP108506,Female,No,0,Not Graduate,No,5348,0.0,295.0,120.0,1.0,Semiurban,Y
LP108507,Male,Yes,0,Graduate,No,4100,753.0,75.0,360.0,1.0,Urban,Y
LP108508,Male,Yes,0,Graduate,No,4497,16505.0,120.0,180.0,1.0,Semiurban,Y
LP108509,Female,No,0,Graduate,No,2258,0.0,80.0,360.0,1.0,Rural,Y
LP108510,Female,Yes,1,Graduate,No,5890,1702.0,106.0,300.0,1.0,Urban,Y
LP108511,Male,No,0,Graduate,No,2638,0.0,126.0,360.0,1.0,Semiurban,Y
LP108512,Male,Yes,2,Graduate,No,6620,826.0,79.0,84.0,1.0,Urban,Y
LP108513,Female,Yes,3+,Graduate,No,2103,2179.0,50.0,120.0,1.0,Semiurban,Y
LP108514,Male,Yes,1,Not Graduate,No,2971,3016.0,61.0,120.0,1.0,Semiurban,Y
LP108515,Male,Yes,2,Graduate,No,2741,414.0,175.0,84.0,1.0,Urban,Y
LP108516,Male,No,0,Graduate,No,6934,0.0,89.0,180.0,1.0,Semiurban,Y
LP108517,Female,Yes,3+,Graduate,Yes,3725,2025.0,117.0,360.0,1.0,Semiurban,Y
LP108518,Male,Yes,0,Graduate,No,6341,587.0,138.0,360.0,,Urban,Y
LP108519,Female,No,0,Graduate,,9742,0.0,231.0,180.0,1.0,Semiurban,Y
LP108520,Male,Yes,0,Not Graduate,Yes,14299,2552.0,113.0,240.0,1.0,Semiurban,Y
LP108521,Female,Yes,0,Graduate,No,5645,1588.0,155.0,,0.0,Semiurban,Y
LP108522,Male,Yes,1,Not Graduate,No,2537,1004.0,68.0,360.0,1.0,Rural,Y
LP108523,Male,Yes,3+,Graduate,No,10412,1938.0,121.0,240.0,,Urban,N
LP108524,Female,Yes,2,Graduate,No,12171,2712.0,74.0,360.0,1.0,Urban,Y
LP108525,Male,Yes,1,Graduate,No,4741,865.0,123.0,300.0,1.0,Semiurban,Y
LP108526,Male,Yes,1,Graduate,No,10841,2381.0,144.0,480.0,1.0,Semiurban,Y
LP108527,Male,No,2,Graduate,Yes,6002,0.0,116.0,360.0,1.0,Rural,Y
LP108528,Male,Yes,2,Not Graduate,No,1816,2738.0,104.0,360.0,1.0,Urban,Y
LP108529,Male,Yes,2,Graduate,Yes,3365,2231.0,157.0,360.0,1.0,Semiurban,Y
LP108530,Female,Yes,,Graduate,No,3629,2006.0,105.0,120.0,1.0,Semiurban,Y
LP108531,Male,No,2,Not Graduate,No,3951,0.0,104.0,240.0,1.0,Rural,N
LP108532,Male,Yes,2,Graduate,No,2807,1423.0,71.0,300.0,1.0,Semiurban,Y
LP108533,Male,No,0,Graduate,No,2755,0.0,181.0,120.0,1.0,Semiurban,Y
LP108534,Male,Yes,0,Graduate,No,11021,1675.0,130.0,240.0,1.0,Urban,Y
LP108535,Female,No,2,Graduate,No,1733,0.0,100.0,360.0,1.0,Semiurban,Y
LP108536,Male,Yes,3+,Not Graduate,No,3183,2739.0,72.0,180.0,0.0,Urban,N
LP108537,Male,No,1,Graduate,No,7134,0.0,545.0,300.0,1.0,Rural,Y
LP108538,Female,Yes,3+,Not Graduate,Yes,3517,1401.0,21.0,84.0,,Urban,N
LP108539,Male,No,,Not Graduate,No,6249,0.0,85.0,84.0,1.0,Semiurban,Y
